reputation,answers
221297,"[[1, 2, 1887], [0, 0, 606], [2, 0, 1192], [1, 0, 1198], [0, 0, 848], [0, 0, 220], [0, 0, 734], [0, 0, 1035], [0, 0, 1047], [0, 0, 2021], [3, 1, 1426], [0, 2, 700], [1, 1, 4726], [1, 2, 545], [1, 0, 1330], [0, 0, 403], [1, 1, 1170], [0, 0, 293], [0, 2, 1341], [0, 0, 1023], [0, 1, 845], [1, 0, 341], [0, 0, 1033], [1, 0, 1880], [0, 0, 1425], [1, 0, 1003], [1, 0, 1773], [1, 0, 564], [0, 0, 1620], [0, 2, 581], [0, 0, 810], [0, 0, 1008], [2, 0, 1979], [1, 2, 1556], [0, 0, 2507], [0, 0, 687], [0, 3, 1818], [0, 0, 872], [0, 0, 401], [0, 0, 1909], [0, 0, 656]]"
221029,"[[5, 0, 1288], [2, 1, 3176], [1, 0, 1113], [2, 0, 2977]]"
217419,"[[2, 0, 1929], [1, 1, 6143], [1, 1, 6878], [1, 0, 6290], [2, 0, 2900], [1, 0, 4218], [1, 3, 4746], [1, 0, 5581], [1, 0, 2476], [1, 0, 4962], [1, 0, 4871], [1, 0, 3004], [0, 0, 5680], [1, 0, 2407], [1, 0, 4199], [1, 1, 7425], [0, 0, 1678], [1, 1, 2885], [1, 0, 3309], [2, 0, 4205], [1, 0, 2180], [0, 1, 5834], [1, 0, 3983], [1, 0, 6454], [1, 0, 4053], [1, 0, 1123], [1, 0, 7542], [2, 3, 1722], [3, 0, 1894], [1, 2, 1509], [1, 0, 2613]]"
214201,"[[2, 1, 347]]"
211270,"[[1, 3, 1076], [0, 1, 3015]]"
210876,"[[0, 0, 654], [0, 2, 418], [1, 0, 742], [0, 3, 3176], [2, 2, 3422], [0, 0, 5006], [0, 0, 1074], [1, 1, 3893], [0, 0, 1224], [0, 1, 453], [1, 2, 1222], [0, 0, 807]]"
208944,"[[0, 1, 517]]"
207606,"[[0, 0, 1602], [0, 0, 1613], [0, 0, 424], [-1, 3, 979]]"
205459,"[[1, 0, 2120]]"
204318,"[[1, 1, 817], [1, 4, 680], [0, 0, 546]]"
202773,"[[0, 0, 731], [0, 0, 2312], [2, 0, 469], [1, 1, 1321], [0, 0, 465], [0, 0, 869], [0, 0, 513]]"
202605,"[[1, 0, 242], [1, 0, 271], [1, 0, 208], [1, 0, 248], [1, 2, 976], [3, 2, 606]]"
202250,"[[2, 5, 2008], [1, 0, 1460]]"
200667,"[[2, 0, 936], [3, 5, 1575], [1, 0, 1043], [0, 0, 606], [1, 1, 796], [0, 0, 1843], [5, 5, 1619]]"
200540,"[[1, 2, 1349], [0, 0, 1100]]"
200101,"[[0, 1, 742], [1, 7, 1483], [1, 2, 1218], [2, 0, 1452], [0, 0, 1365], [1, 1, 1034], [1, 2, 1852]]"
199816,"[[0, 0, 797]]"
198904,"[[1, 0, 516], [1, 2, 1614], [1, 1, 319]]"
198495,"[[0, 1, 809], [1, 2, 1063], [1, 1, 1321], [2, 5, 733], [2, 0, 1389], [2, 3, 649], [0, 0, 1221], [0, 0, 739], [3, 0, 459], [2, 0, 950], [1, 0, 872], [2, 0, 1752], [0, 1, 1838], [0, 1, 669], [2, 0, 1337], [0, 0, 779], [4, 2, 1183], [1, 0, 965], [0, 0, 704]]"
198201,"[[1, 6, 123]]"
197733,"[[1, 2, 382]]"
196839,"[[1, 0, 1520], [0, 3, 277], [1, 0, 539], [0, 2, 504], [1, 1, 347], [1, 2, 1453], [1, 0, 138]]"
194680,"[[1, 7, 2383], [5, 0, 1167], [1, 0, 368], [2, 0, 1005], [5, 1, 344], [6, 4, 576], [2, 0, 464], [0, 5, 324], [1, 3, 952], [2, 0, 418], [1, 1, 1438], [2, 2, 707], [1, 2, 547], [1, 6, 637]]"
194612,"[[0, 2, 485], [0, 0, 473], [0, 0, 143], [0, 1, 1321], [-1, 3, 257], [1, 1, 508]]"
194206,"[[3, 3, 5318], [4, 1, 315], [3, 0, 430]]"
193439,"[[-2, 0, 56]]"
192931,"[[0, 1, 1021]]"
191925,"[[1, 0, 1124], [1, 0, 1789], [3, 0, 1471], [1, 0, 1144], [9, 0, 3006], [2, 0, 2000], [1, 0, 3063], [3, 0, 1389], [7, 0, 1822], [3, 0, 1720], [1, 0, 1335], [1, 0, 1009], [2, 0, 1423], [1, 1, 732], [4, 0, 787], [1, 1, 1305], [2, 0, 1135], [3, 0, 1611], [1, 0, 2266]]"
191648,"[[0, 0, 261], [2, 0, 574], [0, 0, 747], [0, 0, 366], [0, 0, 133], [1, 9, 533], [0, 2, 364], [0, 0, 430], [0, 1, 366], [1, 1, 346], [1, 2, 186], [0, 7, 596], [1, 0, 220], [3, 2, 395], [1, 2, 599], [1, 0, 243], [1, 1, 727], [2, 2, 843], [1, 7, 804], [2, 3, 437], [2, 3, 313], [1, 6, 768], [2, 6, 405], [0, 0, 311], [0, 0, 344]]"
191391,"[[0, 0, 1161], [0, 0, 415], [0, 0, 388], [0, 0, 1162], [0, 1, 1214], [2, 0, 575], [1, 1, 1012], [2, 0, 2309], [0, 0, 909], [0, 0, 4001], [1, 1, 4749], [1, 3, 8280], [0, 1, 1175], [1, 3, 1550], [1, 7, 354], [1, 0, 628], [1, 0, 726], [0, 0, 1080], [0, 0, 564], [0, 0, 2283], [1, 0, 470], [0, 0, 528], [0, 0, 1286], [1, 0, 1277], [0, 0, 9306], [0, 0, 723], [0, 0, 1842], [1, 0, 7180]]"
189134,"[[1, 1, 469], [1, 0, 3585], [0, 2, 1826], [1, 0, 1191], [0, 0, 531]]"
188292,"[[1, 0, 1943], [2, 5, 5296], [0, 0, 1183]]"
186927,"[[0, 0, 317], [0, 1, 380], [0, 5, 281], [0, 0, 434], [0, 0, 220]]"
186569,"[[2, 9, 2467], [1, 3, 1007], [3, 2, 692]]"
186521,"[[1, 3, 3394], [-1, 0, 815], [1, 0, 1574], [0, 0, 1882], [1, 0, 1411], [1, 0, 2015], [2, 3, 964]]"
186455,"[[1, 2, 1086], [0, 2, 286], [0, 0, 894], [0, 1, 685], [0, 0, 883]]"
185294,"[[1, 3, 576], [1, 1, 111], [1, 7, 1665], [0, 3, 967], [1, 0, 375], [1, 0, 336], [4, 0, 324], [0, 3, 425], [1, 0, 251], [0, 0, 275], [2, 0, 298], [0, 0, 413], [0, 0, 299], [1, 1, 1030], [1, 2, 528], [0, 0, 327], [1, 0, 484], [5, 2, 712], [0, 0, 681], [1, 0, 700], [0, 2, 510], [0, 3, 420], [2, 1, 438], [2, 2, 1033], [0, 4, 331], [0, 2, 393], [0, 1, 915], [1, 2, 420], [2, 2, 482], [0, 0, 341], [0, 2, 248], [1, 0, 1101], [1, 0, 932], [0, 0, 184], [0, 0, 293]]"
184989,"[[1, 2, 1014], [0, 0, 712], [0, 0, 1794], [0, 1, 1005], [1, 0, 182]]"
184963,"[[6, 3, 248], [1, 0, 512], [1, 2, 483], [1, 4, 721], [1, 0, 1362], [3, 0, 458], [3, 0, 450], [1, 1, 280], [1, 0, 461]]"
184209,"[[1, 0, 450], [-2, 0, 124]]"
183542,"[[2, 1, 2591], [3, 1, 478], [2, 1, 2949]]"
181834,"[[2, 0, 3042], [1, 0, 479], [1, 0, 577], [1, 0, 247], [1, 0, 589], [0, 0, 404], [3, 1, 860], [1, 1, 1752], [2, 4, 1016], [-1, 4, 1968], [0, 0, 540], [1, 2, 818], [0, 0, 1391], [2, 0, 1668], [1, 9, 597], [1, 0, 891], [1, 3, 703], [0, 0, 567], [0, 0, 1325], [0, 0, 1780], [1, 4, 1661], [1, 1, 1002], [0, 0, 1604], [2, 0, 1595], [0, 0, 1652], [1, 0, 960], [3, 5, 239], [1, 0, 2922], [0, 1, 537], [0, 1, 893], [1, 0, 1249]]"
179841,"[[0, 0, 1744], [0, 1, 1292], [2, 0, 885], [1, 2, 2764], [0, 0, 2158], [2, 0, 3007], [2, 0, 3148], [0, 0, 1441], [2, 1, 355], [0, 4, 1233], [2, 10, 2879], [0, 0, 1784], [1, 10, 1825], [0, 0, 318], [0, 1, 1228], [0, 0, 2165]]"
179588,"[[2, 0, 957], [3, 3, 1433], [2, 0, 1382], [7, 1, 1618], [0, 1, 1436], [1, 0, 2759], [0, 2, 1270]]"
179142,"[[2, 0, 5732], [0, 1, 455], [1, 0, 1018], [1, 0, 2396], [0, 0, 1851], [1, 2, 206], [1, 0, 1459], [0, 0, 1161], [0, 1, 1770], [0, 0, 859], [1, 0, 1175], [0, 0, 717], [5, 0, 1990], [1, 1, 2849], [0, 0, 1710], [0, 7, 1703], [2, 1, 870], [2, 0, 2679], [7, 2, 2270], [2, 1, 2855], [0, 0, 4415], [0, 1, 365], [2, 0, 881], [6, 3, 915], [1, 0, 948], [0, 1, 4716], [1, 0, 3411], [0, 0, 708]]"
178879,"[[0, 0, 926], [1, 3, 5418], [1, 0, 1954], [1, 1, 3868], [0, 0, 3145], [0, 0, 659], [3, 0, 2837], [2, 0, 2642], [2, 0, 1497], [2, 3, 3080], [1, 0, 474], [0, 0, 1513], [4, 2, 3650], [1, 0, 544], [0, 1, 960], [4, 5, 3549], [1, 0, 1995]]"
178823,"[[1, 5, 501], [0, 0, 2314], [0, 0, 659], [2, 2, 387], [4, 2, 2584], [1, 1, 458], [4, 0, 872], [3, 0, 1222], [2, 2, 1115], [0, 2, 316], [0, 0, 643], [1, 0, 299], [2, 0, 501], [1, 1, 1060], [2, 0, 419], [0, 2, 1973], [2, 0, 458], [1, 1, 1172]]"
177401,"[[0, 0, 421], [0, 7, 955], [0, 0, 464], [1, 2, 2684], [0, 0, 169], [2, 0, 448]]"
173869,"[[0, 0, 2330]]"
173857,"[[1, 4, 1008], [0, 0, 545]]"
171452,"[[0, 0, 767], [1, 0, 1368], [2, 0, 580], [0, 0, 1224], [1, 1, 927], [0, 0, 305], [0, 0, 2850]]"
170489,"[[3, 0, 1493], [1, 0, 3671], [1, 0, 1043], [1, 0, 481], [7, 0, 2096], [2, 0, 1088]]"
169263,"[[3, 1, 1087], [0, 2, 463], [0, 0, 438], [0, 0, 1966], [2, 1, 819], [3, 0, 670], [0, 1, 387], [2, 1, 4016]]"
169043,"[[0, 0, 287], [0, 0, 723], [2, 3, 946], [1, 1, 313], [1, 0, 237], [0, 2, 558], [2, 0, 1155], [0, 3, 547], [0, 3, 741], [0, 3, 1522], [1, 0, 747], [0, 1, 590], [0, 0, 361], [0, 0, 496], [1, 19, 1829], [0, 1, 797], [0, 1, 843]]"
167686,"[[0, 0, 2154], [2, 0, 1379], [0, 0, 482], [2, 3, 1037], [1, 0, 1114], [1, 4, 2217], [2, 1, 1365], [0, 0, 423], [0, 2, 1057], [0, 2, 964], [0, 0, 534], [0, 0, 921], [0, 0, 2854], [0, 0, 405], [2, 0, 211], [0, 0, 982], [1, 3, 2473]]"
166822,"[[0, 3, 2311]]"
166253,"[[0, 2, 1658], [0, 0, 729], [2, 0, 1784], [1, 1, 2445], [0, 0, 2664], [1, 2, 251]]"
165942,"[[2, 0, 718], [6, 2, 939], [4, 1, 612]]"
164256,"[[0, 0, 245], [0, 0, 217], [0, 0, 379], [0, 2, 402], [2, 0, 214], [1, 3, 463], [0, 0, 283], [1, 0, 78], [1, 0, 259], [0, 0, 274], [1, 0, 655], [1, 2, 319], [1, 3, 474], [0, 0, 453], [2, 0, 783], [0, 0, 207], [0, 0, 262], [1, 0, 313], [0, 2, 1103], [0, 2, 673], [0, 0, 269], [0, 0, 213], [0, 0, 790], [0, 0, 579], [0, 3, 758], [0, 0, 773], [1, 2, 566], [1, 1, 312], [1, 0, 1211], [0, 2, 288], [0, 5, 802], [0, 0, 1029], [0, 0, 550], [0, 0, 233], [0, 0, 2010], [0, 2, 256], [0, 0, 629], [1, 1, 1243], [0, 0, 1599], [0, 0, 580], [0, 0, 1014], [0, 0, 471], [0, 0, 648], [0, 0, 825], [0, 0, 154], [0, 0, 1638], [0, 2, 798], [0, 1, 450], [0, 0, 638], [0, 0, 437], [0, 2, 340], [0, 0, 294], [0, 0, 484], [0, 2, 897], [0, 0, 1474], [0, 0, 109], [0, 0, 146], [0, 0, 459]]"
164014,"[[1, 2, 3586], [1, 0, 401], [1, 4, 1768], [0, 0, 761], [0, 0, 951], [1, 0, 214]]"
163591,"[[0, 0, 525]]"
163466,"[[2, 3, 11176], [0, 0, 394]]"
163164,"[[0, 2, 847], [0, 0, 848], [1, 0, 1622], [2, 2, 1003], [4, 5, 1177]]"
162420,"[[0, 0, 9262], [1, 1, 1864]]"
162191,"[[6, 1, 993]]"
161615,"[[2, 0, 828], [1, 1, 1310], [0, 0, 728], [0, 1, 863], [5, 4, 633], [0, 0, 1570], [0, 0, 1575], [0, 0, 4073], [0, 0, 340], [0, 0, 1467], [1, 2, 3852]]"
160217,"[[-1, 0, 145], [1, 1, 781], [1, 1, 299], [3, 0, 579], [0, 4, 455], [1, 0, 191], [2, 2, 159], [0, 0, 636], [1, 16, 1130], [0, 3, 426], [0, 1, 419], [1, 0, 176], [0, 0, 497], [2, 0, 304], [1, 6, 505], [0, 0, 184], [0, 0, 338], [0, 0, 563], [1, 0, 519], [2, 13, 523], [0, 0, 422], [0, 0, 349], [0, 0, 191]]"
158358,"[[1, 0, 409], [2, 1, 257], [0, 0, 621], [0, 1, 442], [0, 1, 79]]"
157686,"[[1, 0, 1285], [0, 1, 892], [0, 0, 718], [1, 1, 803], [0, 0, 239], [1, 0, 639], [0, 0, 1943], [0, 3, 825], [0, 0, 1068], [0, 0, 2328], [1, 1, 2190], [0, 0, 1582], [2, 1, 789], [1, 0, 753], [1, 1, 635]]"
157293,"[[1, 0, 779], [0, 9, 2996], [2, 2, 1715], [0, 0, 2060], [1, 1, 2128], [1, 2, 834], [0, 2, 3648], [0, 0, 914], [0, 1, 1662], [0, 2, 2255], [1, 2, 3404], [0, 2, 3103], [0, 12, 905], [0, 4, 1130], [1, 3, 2188], [0, 6, 2250], [2, 3, 1774], [2, 1, 1725], [1, 1, 1472], [2, 3, 994], [2, 5, 1344], [0, 2, 1431], [2, 3, 928], [2, 2, 1596], [1, 10, 3779], [1, 1, 1844], [0, 0, 1937], [2, 0, 2971], [0, 0, 1767], [1, 1, 1114], [0, 0, 2335], [1, 3, 4927], [1, 2, 2558], [1, 2, 1860], [3, 3, 2802], [2, 2, 1992], [0, 0, 2962], [0, 2, 4226], [1, 2, 1679], [1, 1, 2276]]"
157018,"[[0, 0, 257], [0, 0, 253], [0, 0, 195], [0, 0, 823], [1, 0, 764], [0, 0, 328], [0, 0, 346], [0, 0, 2773], [1, 1, 297], [0, 3, 227], [0, 1, 69], [0, 1, 745], [1, 1, 1435], [0, 0, 642], [1, 7, 427]]"
156266,"[[0, 0, 6179], [0, 0, 3901]]"
155853,"[[0, 0, 3023], [1, 2, 798]]"
154838,"[[0, 0, 460], [0, 0, 268], [0, 0, 214], [0, 0, 369]]"
154436,"[[0, 1, 1250], [1, 3, 1636], [1, 2, 1751], [0, 0, 363], [0, 7, 25904], [1, 0, 381], [1, 4, 2554], [1, 0, 4036], [1, 2, 6107], [1, 2, 752], [1, 0, 3819]]"
154179,"[[1, 0, 475], [1, 1, 730], [5, 1, 595], [3, 5, 405], [1, 1, 1633], [0, 0, 408], [1, 3, 352], [1, 0, 881], [0, 4, 593], [2, 0, 1023], [1, 0, 813], [1, 1, 914], [2, 2, 511], [0, 0, 1401], [1, 2, 1681], [2, 1, 431], [0, 0, 436]]"
152218,"[[0, 0, 624], [1, 0, 474], [1, 1, 387], [1, 0, 1437], [2, 2, 670], [1, 3, 418], [2, 3, 654], [0, 0, 1050], [1, 0, 681], [1, 0, 609], [2, 1, 573], [3, 0, 210]]"
152103,"[[1, 2, 1474]]"
151385,"[[2, 1, 889], [1, 1, 1150], [0, 0, 291], [0, 3, 544], [3, 0, 346], [0, 0, 761], [0, 0, 1247], [0, 0, 622], [2, 1, 1425], [0, 1, 750], [1, 2, 624], [1, 0, 910]]"
150648,"[[1, 7, 1024], [2, 0, 711]]"
149913,"[[0, 2, 809], [1, 0, 1022], [1, 0, 976], [0, 0, 906], [1, 0, 414], [2, 2, 893], [0, 10, 1513], [1, 3, 1212], [0, 0, 407], [1, 0, 2015], [0, 1, 1638], [1, 0, 788], [2, 1, 591]]"
149801,"[[0, 0, 1836], [0, 0, 481], [0, 0, 1396], [2, 1, 527], [1, 0, 763], [0, 0, 1561], [0, 0, 860], [0, 0, 1499], [0, 0, 695], [0, 0, 1004], [0, 1, 870], [0, 0, 1749], [0, 1, 805], [0, 0, 1555], [0, 1, 1445], [0, 0, 1194], [1, 0, 1434], [1, 0, 590], [0, 0, 1188], [0, 1, 1475], [0, 0, 976], [0, 0, 1373], [0, 0, 2089], [0, 0, 2263], [0, 1, 1879], [0, 0, 2261], [0, 0, 887], [0, 0, 854], [0, 0, 1474], [0, 0, 959], [0, 0, 1361], [0, 0, 1676], [0, 0, 834], [0, 0, 790], [0, 2, 859], [0, 3, 1450], [0, 0, 626], [0, 0, 871], [1, 1, 1691], [0, 0, 814], [0, 2, 1761], [0, 0, 1661], [0, 0, 1111], [0, 0, 1131]]"
147334,"[[1, 4, 457]]"
146991,"[[0, 0, 1904], [0, 0, 1702]]"
146873,"[[1, 1, 1036]]"
146568,"[[3, 0, 1593], [0, 0, 270], [2, 11, 6297], [2, 10, 1673], [1, 1, 1986], [3, 1, 840], [0, 0, 1618], [1, 0, 431], [1, 4, 1203], [0, 2, 445], [0, 0, 414], [1, 2, 2137]]"
146373,"[[1, 0, 2725], [0, 1, 604], [0, 0, 265]]"
146055,"[[4, 0, 4079], [2, 0, 3625], [0, 1, 1917], [0, 0, 1178], [2, 1, 731], [0, 2, 939], [1, 1, 1398], [0, 0, 1869], [0, 1, 1601], [0, 0, 3407], [1, 0, 895], [1, 3, 2900], [1, 1, 1605], [0, 0, 1798], [1, 1, 1124], [1, 0, 1235], [1, 3, 6896], [0, 0, 4043], [1, 2, 1457], [2, 0, 2020]]"
145467,"[[0, 1, 945], [3, 2, 793], [1, 0, 1829], [1, 0, 907], [0, 0, 1379], [0, 0, 469], [1, 0, 602], [0, 1, 814], [2, 1, 551], [0, 0, 446], [0, 3, 1238], [1, 0, 6712], [2, 2, 13724], [0, 2, 1044], [0, 0, 329], [0, 1, 874], [1, 0, 1069], [2, 0, 325], [0, 0, 1158], [1, 5, 1165], [1, 1, 609], [4, 0, 1521], [0, 0, 632], [1, 4, 2189], [2, 0, 1718], [0, 2, 741], [0, 0, 477], [1, 1, 989], [1, 0, 1085], [1, 0, 754], [1, 0, 1630], [1, 2, 807], [0, 0, 2426], [0, 0, 1048], [1, 1, 1653], [1, 0, 2822], [1, 0, 458], [0, 0, 962], [1, 3, 642], [1, 2, 600], [1, 0, 374], [1, 0, 1190], [0, 1, 1428], [0, 0, 311], [0, 0, 701], [0, 3, 2453], [0, 0, 440], [1, 0, 12261], [1, 0, 458], [0, 3, 504], [0, 5, 13931], [1, 0, 797], [1, 0, 1292], [1, 1, 3518], [0, 0, 2127], [0, 2, 523], [1, 0, 475], [0, 3, 1238], [1, 0, 4664], [1, 1, 4144], [1, 0, 1050], [1, 0, 1176], [0, 0, 4535], [2, 4, 10224], [1, 5, 1042], [0, 1, 9821], [0, 2, 1496], [1, 1, 4332], [0, 0, 804], [0, 0, 386], [1, 0, 1129], [0, 0, 1191], [2, 1, 534], [2, 0, 1112], [0, 6, 978], [1, 0, 949], [0, 0, 814], [0, 0, 943], [1, 2, 1115], [0, 0, 1023]]"
145019,"[[3, 0, 1570], [3, 0, 1884], [1, 1, 4150], [2, 2, 2779], [1, 1, 8368], [2, 0, 4160]]"
144654,"[[0, 0, 468], [1, 4, 1053], [1, 2, 1118], [1, 2, 520], [1, 1, 822], [0, 2, 1142], [0, 0, 704], [0, 1, 1369], [1, 7, 2656], [0, 0, 1300], [0, 0, 2025], [0, 5, 994], [1, 0, 1630], [0, 0, 2168], [0, 0, 387], [0, 0, 1636]]"
144397,"[[2, 0, 1681], [3, 1, 1586], [0, 0, 1111], [2, 1, 1590], [3, 0, 3327]]"
143574,"[[2, 0, 1760], [1, 0, 750], [2, 0, 1279], [1, 0, 1490], [3, 7, 1076], [4, 1, 819], [1, 0, 711], [4, 0, 1735], [4, 0, 650], [0, 0, 664], [1, 1, 827], [0, 5, 1679], [0, 0, 1932], [1, 0, 510], [1, 0, 511], [0, 0, 1521], [1, 0, 1113], [2, 2, 588], [1, 0, 1285], [0, 3, 2038], [1, 0, 841], [0, 1, 229], [1, 0, 1532], [2, 0, 1385], [1, 0, 782], [2, 1, 509], [1, 0, 951], [1, 1, 529], [2, 0, 482], [0, 0, 418], [1, 0, 1407], [0, 0, 3799], [0, 0, 2511], [0, 0, 987]]"
143022,"[[0, 7, 1807], [1, 2, 726], [2, 0, 600], [1, 0, 713], [0, 0, 607]]"
142897,"[[3, 0, 271], [2, 0, 323], [3, 6, 683], [1, 4, 147]]"
142231,"[[3, 1, 1419], [4, 0, 239], [1, 1, 707], [1, 1, 940], [3, 2, 1821]]"
140576,"[[1, 4, 778], [2, 3, 476], [0, 0, 327], [1, 1, 431], [1, 5, 766], [1, 0, 786], [1, 3, 1252], [4, 0, 603], [1, 0, 2047], [1, 0, 293], [3, 3, 177], [2, 0, 1238], [6, 13, 1101], [0, 0, 313], [1, 0, 2222], [2, 0, 565], [3, 2, 790]]"
140449,"[[1, 1, 1430], [1, 4, 1250], [0, 0, 830], [3, 0, 399], [2, 0, 757]]"
140137,"[[0, 0, 511], [0, 0, 115]]"
139595,"[[2, 0, 1203], [0, 1, 1161], [0, 0, 1045]]"
138556,"[[2, 0, 1538], [0, 0, 1194]]"
138236,"[[0, 0, 2620], [2, 0, 730], [1, 2, 1021], [3, 2, 527]]"
136888,"[[4, 1, 2754], [4, 6, 762], [3, 2, 7620], [2, 2, 1494], [2, 0, 2972], [1, 0, 3684]]"
136761,"[[0, 0, 1094]]"
134558,"[[0, 0, 273], [1, 0, 1125], [1, 5, 1134], [4, 0, 1255], [2, 0, 1308], [3, 0, 706], [1, 2, 906], [1, 3, 568], [0, 0, 460], [2, 0, 393], [0, 0, 613], [1, 0, 1561], [2, 0, 302], [2, 1, 1920], [2, 7, 773], [1, 0, 551], [1, 0, 375], [1, 0, 289], [0, 1, 484], [0, 0, 767], [4, 3, 408], [3, 0, 352], [0, 0, 681], [1, 0, 641], [2, 2, 1476], [1, 0, 417], [2, 0, 1213], [1, 0, 1542], [2, 0, 1480], [3, 0, 1037], [1, 5, 592], [1, 0, 2015], [1, 1, 1043], [1, 3, 2176], [1, 0, 384], [0, 4, 611], [0, 0, 884], [1, 3, 851], [2, 0, 680], [0, 0, 106], [2, 1, 227], [2, 0, 838], [0, 0, 1122], [2, 3, 382], [1, 0, 761], [0, 2, 464], [1, 5, 901], [2, 1, 494], [3, 1, 886], [0, 6, 528], [1, 1, 651], [1, 0, 742], [3, 0, 336], [1, 0, 262], [2, 0, 197], [0, 0, 560], [6, 3, 358], [3, 0, 642], [1, 0, 642], [1, 0, 1022], [0, 3, 543], [6, 0, 269], [2, 2, 1292], [2, 2, 430], [2, 2, 1327], [0, 0, 483], [2, 1, 559], [1, 0, 919], [4, 0, 335], [0, 6, 719], [1, 4, 1256], [-1, 0, 763], [1, 7, 970], [3, 0, 527], [0, 0, 809], [0, 0, 731], [1, 0, 737], [0, 0, 832], [1, 0, 919], [1, 0, 451], [0, 0, 577], [0, 0, 250], [0, 2, 957], [0, 0, 473], [3, 0, 1351], [6, 0, 1300], [0, 0, 1936], [3, 1, 962], [2, 12, 2304], [0, 0, 910], [3, 0, 650], [1, 4, 1295], [1, 5, 1498], [1, 0, 865], [2, 0, 585], [2, 6, 1527], [0, 0, 1331], [0, 2, 668], [4, 0, 468], [2, 0, 1723], [1, 0, 1508], [-1, 0, 991], [1, 0, 2142], [5, 0, 619], [1, 0, 1113], [0, 0, 541], [4, 0, 1047], [0, 2, 1225], [2, 2, 1054], [3, 0, 1130], [0, 0, 132], [0, 1, 501], [1, 0, 626], [5, 2, 1822], [1, 0, 494], [1, 5, 538], [0, 6, 736], [2, 8, 932], [0, 2, 472], [1, 0, 315], [0, 0, 615], [0, 0, 698], [2, 3, 1387], [1, 2, 1451], [2, 0, 692], [2, 0, 1414], [3, 8, 941], [0, 0, 451], [0, 8, 1475], [1, 0, 566], [0, 0, 543], [1, 0, 869], [1, 0, 257], [1, 3, 454], [0, 0, 540], [2, 4, 510], [1, 0, 611], [3, 0, 1729], [2, 5, 1197], [1, 0, 390], [2, 0, 270], [1, 0, 1106], [1, 4, 627], [0, 0, 649], [-1, 0, 228], [1, 0, 1709], [1, 2, 397], [0, 5, 2122], [0, 4, 773], [0, 0, 294], [0, 0, 390], [1, 2, 1238], [3, 0, 422], [3, 0, 209], [1, 0, 383], [4, 8, 1201], [0, 1, 825], [1, 0, 672], [1, 2, 1290], [0, 7, 530], [1, 0, 431], [1, 2, 341], [1, 0, 478], [0, 0, 1012], [3, 0, 816], [2, 2, 867], [2, 1, 286], [0, 0, 288], [0, 1, 610], [0, 0, 538], [1, 0, 684], [1, 2, 691], [2, 4, 971]]"
134408,"[[1, 2, 2023], [0, 2, 969], [1, 0, 3316], [2, 2, 2186], [2, 0, 1296], [1, 7, 4559], [0, 0, 1644], [0, 0, 1916], [2, 0, 1662], [2, 8, 1993], [0, 0, 1140], [1, 0, 458], [0, 0, 1670], [0, 0, 2072], [0, 0, 1556], [0, 0, 994], [1, 0, 1522]]"
134341,"[[1, 5, 759], [0, 2, 965]]"
134224,"[[3, 4, 1316], [0, 2, 812], [0, 1, 1385]]"
134219,"[[0, 0, 2328]]"
134022,"[[1, 4, 2292]]"
133368,"[[3, 1, 1410], [5, 5, 2212], [3, 1, 1353], [1, 0, 1035], [4, 0, 631]]"
132863,"[[2, 0, 821]]"
132840,"[[0, 0, 373], [0, 0, 618], [0, 0, 1489], [0, 0, 1442], [0, 0, 583], [0, 0, 1446], [2, 1, 1749], [1, 13, 584], [1, 1, 1510], [0, 0, 391], [1, 3, 616], [7, 0, 1335], [0, 0, 939], [1, 0, 1499], [-1, 0, 2139], [2, 0, 794], [0, 0, 294], [0, 0, 3041], [1, 10, 1285], [2, 0, 525], [1, 0, 388], [3, 0, 2217], [2, 7, 2601], [1, 9, 1681], [1, 0, 1023], [0, 0, 958], [3, 6, 2573], [2, 1, 1537], [2, 0, 397], [0, 0, 389], [2, 0, 693], [1, 4, 1279], [0, 0, 969], [0, 1, 1294], [0, 0, 262], [0, 3, 1541], [0, 0, 833], [3, 10, 1099], [0, 0, 221]]"
132293,"[[0, 0, 3723], [0, 1, 3331], [2, 0, 2154], [1, 1, 2207], [0, 0, 4092], [2, 0, 2532], [0, 0, 1923], [1, 0, 829], [0, 1, 514], [0, 2, 5066], [0, 0, 4399], [1, 0, 2584], [1, 0, 1856], [2, 0, 654], [1, 1, 1625], [1, 0, 1852], [0, 5, 1076], [1, 0, 5667], [0, 0, 3541], [1, 2, 1702], [0, 0, 473], [0, 0, 1255], [1, 0, 2253], [0, 7, 1006], [1, 0, 2962], [1, 0, 1155], [0, 0, 2019], [0, 0, 632], [0, 2, 5396]]"
131940,"[[3, 0, 3440], [3, 0, 3690]]"
131237,"[[0, 0, 879]]"
131046,"[[0, 2, 910]]"
129437,"[[0, 6, 709], [0, 0, 215], [0, 0, 415], [0, 0, 834], [1, 0, 1112], [0, 0, 1447], [0, 0, 508], [0, 0, 767], [0, 4, 582], [0, 5, 434], [0, 0, 2555], [0, 0, 441], [2, 1, 694], [0, 0, 1164], [0, 0, 742]]"
129098,"[[0, 1, 508], [1, 1, 374], [1, 2, 993], [1, 0, 486]]"
128466,"[[0, 0, 1344]]"
128418,"[[0, 0, 1223], [0, 0, 827], [0, 0, 737], [0, 0, 948], [2, 2, 1204], [0, 0, 986]]"
