reputation,answers
72345,"[[15, 1, 1037], [13, 4, 331], [14, 0, 570], [24, 2, 4483], [16, 1, 872], [12, 0, 387], [11, 6, 814], [16, 0, 1136], [12, 0, 794], [11, 0, 376], [17, 0, 2785], [13, 3, 650], [12, 0, 1771], [37, 1, 5649], [28, 1, 1578], [248, 2, 1745], [12, 1, 769], [28, 4, 1286], [45, 0, 2774], [20, 2, 4306], [13, 0, 1710], [20, 2, 2237], [11, 0, 2050], [17, 0, 594]]"
463824,"[[12, 1, 1682], [11, 0, 917]]"
76616,"[[23, 10, 7967], [13, 2, 877], [17, 8, 10502], [21, 13, 782], [12, 1, 2984]]"
2451,"[[11, 3, 957]]"
32384,"[[47, 3, 1986]]"
6611,"[[11, 0, 769]]"
200346,"[[11, 0, 1921], [11, 0, 474], [16, 8, 1292]]"
9796,"[[24, 4, 206]]"
2813,"[[13, 5, 386]]"
15597,"[[15, 0, 918]]"
5775,"[[12, 3, 353]]"
5751,"[[46, 3, 930]]"
39931,"[[14, 0, 2129]]"
8850,"[[13, 1, 370]]"
1858,"[[14, 0, 1467]]"
75261,"[[18, 0, 634], [15, 1, 2278]]"
18904,"[[20, 1, 678]]"
530463,"[[13, 0, 698], [43, 0, 768], [11, 1, 786], [16, 0, 612], [12, 0, 842], [12, 7, 656], [31, 8, 11805], [11, 5, 687], [11, 3, 800], [26, 0, 447], [11, 1, 964], [13, 0, 614], [13, 0, 1156], [87, 17, 1966], [34, 3, 792], [18, 2, 623], [21, 5, 5548], [11, 1, 749], [16, 2, 365], [16, 0, 2021], [18, 0, 412], [11, 0, 1034], [12, 0, 723], [15, 0, 726], [14, 0, 415]]"
1266,"[[12, 4, 327]]"
14614,"[[24, 3, 480]]"
3329,"[[12, 4, 591]]"
3894,"[[19, 0, 349]]"
1407,"[[18, 1, 504]]"
105722,"[[18, 13, 3471], [12, 5, 1277], [12, 2, 6247]]"
4720,"[[16, 0, 490]]"
26926,"[[11, 4, 8725]]"
31152,"[[12, 0, 377]]"
23007,"[[42, 2, 1164]]"
115397,"[[18, 0, 509]]"
2314,"[[12, 0, 2548]]"
26840,"[[11, 3, 2979], [12, 2, 6179], [12, 6, 4414], [18, 3, 6097], [14, 2, 6012], [34, 6, 3455], [25, 3, 2917]]"
21871,"[[11, 5, 177]]"
30461,"[[14, 0, 2682], [16, 2, 1862]]"
39758,"[[15, 1, 916]]"
4770,"[[15, 2, 300]]"
8480,"[[30, 3, 323], [22, 0, 570]]"
17873,"[[40, 7, 2728], [26, 3, 5910], [12, 4, 3320], [19, 1, 686]]"
26906,"[[15, 2, 204], [13, 0, 1988]]"
20784,"[[63, 3, 338], [23, 5, 2312]]"
5169,"[[11, 1, 121]]"
6921,"[[11, 0, 2383]]"
3314,"[[72, 3, 370], [13, 5, 608]]"
7862,"[[29, 5, 373]]"
33859,"[[17, 0, 202]]"
14165,"[[21, 9, 1827], [13, 7, 10366]]"
46612,"[[11, 0, 3683]]"
7291,"[[101, 8, 2399], [21, 8, 1345]]"
3665,"[[11, 0, 1597], [18, 3, 1166], [35, 4, 676], [17, 1, 3223]]"
8428,"[[15, 5, 17749]]"
6332,"[[27, 5, 700]]"
62231,"[[17, 0, 1180], [13, 0, 1179], [16, 9, 2382], [28, 2, 5822]]"
114884,"[[15, 14, 453], [24, 1, 537], [13, 0, 742], [11, 1, 2678], [22, 8, 225], [89, 0, 968], [18, 0, 538], [15, 1, 1327]]"
17549,"[[29, 2, 875]]"
14385,"[[27, 3, 1455]]"
10676,"[[14, 3, 845]]"
1279,"[[15, 4, 188]]"
11706,"[[64, 3, 850]]"
4012,"[[119, 6, 660]]"
1203,"[[15, 1, 593], [14, 0, 330]]"
15697,"[[52, 10, 1088], [13, 1, 1388]]"
220474,"[[12, 4, 1791], [20, 9, 109], [11, 0, 2088], [14, 0, 1408], [13, 0, 287], [12, 1, 2457], [35, 6, 1800], [17, 2, 1321], [38, 2, 1262], [13, 4, 584], [15, 1, 1392], [12, 1, 1295], [15, 1, 485], [23, 1, 866], [15, 0, 853]]"
7905,"[[133, 1, 343], [28, 2, 650]]"
64928,"[[14, 0, 151]]"
122019,"[[12, 2, 1630], [14, 11, 916], [15, 2, 876], [16, 4, 999]]"
96505,"[[21, 9, 3481]]"
52088,"[[17, 0, 465], [16, 4, 1097]]"
5275,"[[13, 1, 162]]"
9145,"[[17, 0, 546]]"
74791,"[[23, 19, 3017]]"
1241,"[[20, 2, 598]]"
31741,"[[21, 0, 1551], [13, 3, 618], [12, 0, 399], [12, 9, 3067], [23, 2, 1491], [17, 2, 2113]]"
59130,"[[42, 4, 845]]"
54178,"[[14, 1, 815]]"
2176,"[[19, 8, 624]]"
22982,"[[71, 2, 617], [28, 2, 341]]"
1629,"[[12, 1, 326]]"
5864,"[[21, 1, 345]]"
97924,"[[12, 4, 911]]"
2876,"[[14, 1, 1133]]"
1604,"[[33, 2, 493]]"
10035,"[[12, 2, 717]]"
34854,"[[22, 0, 111]]"
18031,"[[16, 2, 1031]]"
1005,"[[31, 6, 654]]"
1149,"[[17, 0, 1248], [27, 1, 1625]]"
1209,"[[47, 7, 6070]]"
4268,"[[27, 0, 354]]"
9822,"[[13, 3, 3201]]"
5351,"[[11, 0, 464]]"
2299,"[[15, 1, 743]]"
1463,"[[31, 12, 1595], [30, 7, 7045]]"
31766,"[[12, 0, 788]]"
1035,"[[15, 2, 756]]"
16885,"[[60, 5, 1194], [29, 0, 398], [14, 0, 813], [21, 1, 435], [19, 0, 502], [22, 1, 230], [52, 10, 568], [47, 5, 1067], [21, 1, 2024]]"
20058,"[[29, 2, 2908]]"
8270,"[[35, 1, 306]]"
15128,"[[18, 3, 632], [45, 3, 632], [19, 3, 773]]"
13362,"[[28, 4, 3312]]"
8037,"[[12, 6, 2580]]"
352643,"[[13, 2, 2037], [16, 1, 2136], [26, 0, 2711], [11, 3, 4942]]"
10401,"[[23, 2, 315], [480, 10, 1316], [258, 5, 1523]]"
29209,"[[17, 2, 596]]"
31436,"[[44, 0, 443], [18, 0, 1247]]"
8653,"[[25, 0, 501], [12, 0, 531]]"
126546,"[[16, 2, 1852], [11, 5, 2930], [14, 10, 1659], [11, 0, 1294], [29, 0, 1159], [15, 0, 312]]"
4530,"[[71, 0, 394]]"
30181,"[[17, 0, 1371], [66, 0, 805]]"
4561,"[[14, 2, 724]]"
14625,"[[14, 0, 343]]"
5449,"[[24, 4, 1031], [20, 1, 3162]]"
33647,"[[27, 9, 1581]]"
19147,"[[30, 1, 196]]"
201845,"[[12, 4, 2607]]"
9581,"[[11, 1, 307], [15, 4, 1000], [11, 0, 2115]]"
136197,"[[17, 0, 801], [30, 0, 320]]"
3034,"[[20, 3, 1312]]"
3717,"[[58, 7, 402]]"
9441,"[[15, 0, 565]]"
3269,"[[12, 0, 803]]"
7335,"[[31, 0, 6305]]"
1327,"[[33, 0, 516]]"
42164,"[[11, 4, 1159]]"
23152,"[[27, 4, 2536]]"
109403,"[[68, 3, 497]]"
8423,"[[726, 7, 1451]]"
3889,"[[25, 3, 2039]]"
1458,"[[13, 0, 527]]"
52300,"[[17, 0, 202], [11, 0, 556]]"
6874,"[[22, 3, 304]]"
4437,"[[28, 1, 2690]]"
14569,"[[11, 0, 1549]]"
26170,"[[17, 0, 878]]"
82150,"[[16, 3, 318], [15, 0, 488]]"
42020,"[[25, 4, 1689]]"
8175,"[[24, 0, 2092], [39, 14, 3113]]"
34295,"[[35, 2, 402]]"
184864,"[[12, 0, 477]]"
1335,"[[13, 0, 3536]]"
215206,"[[19, 7, 904]]"
121840,"[[11, 0, 811]]"
2220,"[[37, 2, 764]]"
6846,"[[11, 0, 1040]]"
244693,"[[13, 3, 324]]"
2876,"[[12, 1, 831]]"
1183,"[[13, 0, 1104]]"
1324,"[[109, 9, 2819]]"
9005,"[[33, 3, 793]]"
103461,"[[34, 0, 6449], [11, 0, 387]]"
138349,"[[11, 3, 954]]"
9991,"[[18, 0, 4414]]"
4728,"[[29, 9, 1187], [16, 0, 1394]]"
1801,"[[24, 7, 1785], [34, 3, 285]]"
1042,"[[11, 1, 815]]"
5223,"[[88, 6, 843]]"
2613,"[[35, 0, 577]]"
7121,"[[15, 1, 1987]]"
162285,"[[13, 10, 9661], [11, 0, 2324], [14, 1, 1425], [25, 4, 2095]]"
24069,"[[150, 14, 1831]]"
40970,"[[37, 1, 780], [13, 0, 795], [25, 1, 1358]]"
3837,"[[11, 0, 506]]"
8680,"[[12, 4, 71], [14, 5, 676], [11, 1, 640], [11, 4, 1087]]"
28107,"[[49, 3, 4513]]"
10404,"[[19, 2, 527]]"
64917,"[[11, 0, 296], [22, 1, 597], [17, 2, 215]]"
3315,"[[41, 0, 522], [16, 1, 119]]"
14290,"[[20, 3, 228]]"
67797,"[[115, 13, 4192]]"
1660,"[[18, 0, 1133]]"
1395,"[[12, 6, 1604]]"
1802,"[[11, 1, 363]]"
1945,"[[45, 2, 300]]"
304410,"[[14, 3, 9157], [12, 0, 4805], [14, 4, 4915], [40, 22, 32241], [11, 6, 5751], [46, 3, 18560], [25, 1, 9295], [17, 6, 13476], [11, 3, 6856], [12, 2, 3269], [52, 11, 11011], [29, 0, 12204], [11, 1, 6661], [30, 4, 8280], [14, 10, 12338], [14, 0, 4810], [22, 3, 6406], [17, 13, 12240], [13, 12, 6739], [13, 1, 2749], [12, 0, 1619], [11, 3, 5203], [13, 6, 8303], [11, 0, 2753], [12, 24, 8599], [79, 4, 3837], [19, 4, 13960], [32, 8, 1722], [11, 2, 3656], [11, 1, 5201], [176, 4, 8035], [12, 0, 3716], [70, 11, 8656], [30, 17, 15747], [31, 1, 6183], [26, 2, 6462], [17, 12, 9033], [11, 0, 4890]]"
8212,"[[120, 4, 525], [21, 7, 714]]"
3523,"[[13, 4, 1470]]"
1764,"[[12, 18, 1771]]"
55943,"[[14, 0, 1455], [54, 1, 3842]]"
31619,"[[36, 2, 639]]"
14850,"[[36, 2, 343]]"
157303,"[[44, 8, 420], [24, 0, 967]]"
2340,"[[14, 0, 564], [17, 3, 214]]"
27086,"[[16, 0, 1994], [12, 0, 710], [17, 0, 1064]]"
4568,"[[14, 1, 638]]"
66540,"[[35, 0, 599]]"
36272,"[[22, 1, 4114], [22, 0, 953]]"
52224,"[[11, 7, 2834], [11, 14, 3233], [11, 11, 3178]]"
20211,"[[37, 2, 2673]]"
3683,"[[16, 0, 309]]"
4415,"[[16, 5, 410]]"
2458,"[[18, 1, 1495]]"
3685,"[[33, 0, 113]]"
2447,"[[26, 0, 329]]"
8102,"[[15, 2, 1883]]"
7550,"[[11, 0, 1592], [25, 3, 1074], [24, 1, 3024]]"
399956,"[[17, 1, 994]]"
2320,"[[12, 1, 354]]"
10985,"[[11, 3, 370]]"
420485,"[[17, 0, 2807], [12, 4, 1116], [11, 0, 1012], [11, 4, 1344], [11, 3, 3111]]"
1082,"[[22, 0, 1422], [20, 2, 2214], [21, 3, 1212]]"
1867,"[[13, 3, 808]]"
7229,"[[13, 2, 1121], [12, 0, 933], [16, 1, 2105], [11, 0, 4984]]"
10146,"[[13, 1, 436]]"
1885,"[[13, 0, 1739]]"
1692,"[[65, 6, 856]]"
5324,"[[25, 1, 678]]"
8292,"[[26, 0, 2453], [12, 0, 886], [151, 9, 858], [22, 3, 1291]]"
29221,"[[16, 0, 742]]"
103545,"[[13, 4, 2633], [21, 3, 2523], [12, 9, 5230], [11, 0, 2587], [16, 0, 3536], [12, 0, 2685], [11, 2, 1727], [11, 0, 1914], [11, 2, 1694], [17, 11, 1536], [11, 4, 1650], [12, 1, 7112], [12, 3, 1140], [11, 1, 1791], [12, 3, 1578]]"
149512,"[[14, 0, 1350], [15, 0, 1254], [56, 0, 1003], [12, 0, 656]]"
9716,"[[13, 0, 1331]]"
1012,"[[27, 1, 313]]"
7683,"[[11, 0, 3859], [16, 1, 1617]]"
6453,"[[14, 2, 679]]"
18534,"[[14, 1, 343]]"
2350,"[[19, 6, 126]]"
8831,"[[16, 0, 515]]"
5553,"[[14, 1, 341]]"
15333,"[[16, 2, 667]]"
2936,"[[14, 2, 467]]"
2365,"[[12, 1, 124]]"
16238,"[[21, 1, 205]]"
1715,"[[11, 9, 993], [11, 1, 2386], [19, 2, 2366]]"
4075,"[[14, 0, 287], [20, 4, 1693], [12, 0, 2697]]"
32057,"[[15, 1, 648], [17, 0, 414], [15, 2, 497], [29, 0, 289], [16, 2, 614], [19, 0, 2307], [13, 3, 496]]"
1863,"[[11, 4, 748]]"
24391,"[[32, 2, 1041]]"
3333,"[[42, 3, 2562]]"
190599,"[[19, 16, 5255], [17, 1, 777], [14, 0, 219], [11, 2, 2445], [14, 4, 1289], [11, 0, 1495], [12, 2, 939], [17, 2, 2843], [14, 2, 611], [16, 1, 546], [22, 5, 930], [18, 3, 3210], [11, 1, 97], [14, 2, 2599], [15, 5, 1194], [25, 3, 353], [14, 6, 3365], [69, 1, 894], [29, 4, 440], [22, 1, 374], [14, 0, 573], [24, 0, 379], [77, 5, 1374], [20, 2, 564], [12, 0, 381], [16, 2, 2497], [29, 1, 270], [14, 2, 611], [18, 2, 271], [13, 0, 495], [28, 5, 2081], [11, 6, 1032], [20, 0, 1134], [36, 2, 1344], [19, 12, 4050], [11, 0, 912], [12, 0, 887], [30, 6, 1079], [13, 1, 510], [14, 0, 204], [19, 4, 983], [26, 1, 687], [12, 1, 1355], [13, 7, 1720], [26, 10, 1570], [12, 1, 540], [15, 4, 356], [32, 3, 4541], [19, 0, 878], [23, 5, 1533], [21, 0, 1283], [15, 2, 1797], [16, 3, 1298], [15, 7, 487], [14, 1, 540], [25, 3, 579], [17, 5, 432], [13, 8, 1261], [13, 8, 474], [17, 2, 1094], [12, 3, 396], [11, 1, 160], [11, 0, 361], [38, 0, 804], [15, 0, 967], [25, 0, 906], [29, 11, 1760], [11, 1, 297]]"
1153,"[[31, 6, 1467]]"
1866,"[[118, 4, 282]]"
9864,"[[11, 3, 1371]]"
1054,"[[20, 2, 738]]"
3959,"[[14, 0, 575]]"
1935,"[[15, 0, 2529]]"
2187,"[[115, 13, 876]]"
3087,"[[11, 2, 318]]"
16008,"[[11, 0, 839]]"
20954,"[[25, 1, 681]]"
38359,"[[24, 1, 776], [34, 0, 4791], [15, 2, 1068], [12, 0, 665], [20, 3, 1694], [12, 1, 1323], [21, 0, 3497], [40, 3, 2312]]"
4839,"[[18, 1, 108]]"
3827,"[[14, 0, 366]]"
3805,"[[12, 0, 318]]"
9008,"[[15, 0, 471]]"
5507,"[[39, 0, 363]]"
550093,"[[13, 1, 1338], [19, 2, 538], [12, 1, 943], [18, 9, 2707], [68, 2, 495], [11, 0, 1026], [35, 2, 3590], [15, 4, 1322], [11, 0, 1007]]"
20355,"[[20, 0, 1426]]"
116976,"[[18, 1, 3595]]"
5953,"[[86, 12, 708], [74, 6, 2171], [23, 1, 4863], [32, 2, 1203], [14, 4, 3052]]"
8524,"[[23, 0, 178], [12, 4, 2386]]"
2924,"[[15, 2, 2159], [15, 1, 1425]]"
2673,"[[33, 1, 244], [11, 2, 821]]"
4078,"[[11, 1, 621]]"
89602,"[[14, 3, 1108], [33, 6, 990], [11, 3, 1150]]"
10750,"[[22, 2, 424]]"
17719,"[[39, 2, 2749]]"
1089,"[[17, 1, 395]]"
1045,"[[21, 2, 200], [20, 0, 146]]"
142896,"[[40, 3, 415], [78, 0, 313]]"
20628,"[[25, 9, 1408]]"
8143,"[[29, 3, 142]]"
11589,"[[14, 4, 527]]"
3772,"[[13, 3, 757]]"
1089,"[[24, 0, 486], [22, 7, 2508], [20, 4, 106]]"
4077,"[[11, 2, 940], [12, 3, 997]]"
129236,"[[82, 5, 347], [19, 1, 2245]]"
7886,"[[26, 0, 470], [16, 4, 2023]]"
11312,"[[18, 0, 876]]"
25532,"[[19, 4, 858]]"
27788,"[[19, 1, 1836]]"
2052,"[[15, 0, 2327]]"
5688,"[[13, 0, 390]]"
2079,"[[11, 1, 581]]"
24627,"[[12, 0, 763]]"
119078,"[[13, 3, 595]]"
2231,"[[19, 1, 1620], [73, 5, 1744], [50, 0, 432]]"
1203,"[[20, 2, 489], [19, 2, 1216]]"
4731,"[[14, 2, 1981]]"
3897,"[[16, 1, 543]]"
3214,"[[13, 2, 900]]"
65615,"[[37, 9, 2826], [20, 0, 2586], [18, 1, 4728], [11, 0, 2636], [18, 4, 1555], [12, 4, 1539], [11, 0, 545], [25, 1, 1432], [11, 2, 931], [15, 6, 4271], [32, 1, 4949], [76, 4, 2652], [40, 0, 8895], [11, 10, 3050], [11, 0, 1450]]"
1419,"[[19, 0, 1033], [24, 5, 3084]]"
9896,"[[26, 0, 117], [15, 0, 263]]"
1329,"[[31, 0, 347]]"
51765,"[[28, 4, 461]]"
1720,"[[48, 6, 2107]]"
3375,"[[14, 0, 540]]"
1953,"[[11, 4, 501]]"
5731,"[[22, 1, 407]]"
9229,"[[11, 0, 490]]"
5380,"[[12, 0, 921]]"
6702,"[[15, 0, 650], [23, 0, 713], [277, 14, 493], [23, 2, 514]]"
39465,"[[14, 2, 702], [23, 2, 530]]"
198036,"[[17, 3, 728]]"
6400,"[[75, 2, 605], [11, 0, 435], [19, 0, 425], [19, 0, 558], [33, 3, 811]]"
1332,"[[11, 0, 121]]"
1168,"[[13, 0, 128]]"
27101,"[[55, 5, 380], [23, 2, 330]]"
101783,"[[11, 0, 855]]"
77614,"[[11, 1, 360]]"
178665,"[[13, 6, 1863], [38, 8, 989], [12, 2, 934], [23, 0, 855], [13, 0, 2795], [28, 1, 1390], [12, 23, 1674], [15, 0, 5578], [26, 2, 627], [12, 7, 2587], [13, 11, 1595], [153, 12, 1882], [14, 0, 1039], [16, 7, 3940], [18, 8, 496], [18, 7, 5595], [13, 0, 781], [14, 2, 2381], [17, 1, 2145]]"
15953,"[[11, 1, 2246], [18, 7, 1278], [14, 0, 352]]"
17897,"[[12, 1, 314]]"
94090,"[[11, 1, 158]]"
11418,"[[19, 1, 2175]]"
2197,"[[18, 4, 275]]"
29499,"[[12, 4, 437], [12, 0, 824], [36, 2, 1314]]"
8230,"[[13, 0, 1825]]"
5588,"[[78, 5, 353]]"
2033,"[[11, 0, 817]]"
2512,"[[18, 2, 684]]"
8291,"[[176, 3, 2100], [14, 0, 753]]"
11024,"[[11, 0, 2342]]"
2452,"[[20, 0, 2277], [20, 7, 3469]]"
4128,"[[22, 0, 301]]"
6000,"[[57, 4, 2691]]"
34139,"[[15, 3, 567]]"
1756,"[[21, 0, 570]]"
2193,"[[20, 1, 851]]"
9806,"[[14, 0, 379]]"
9879,"[[11, 0, 1058]]"
5697,"[[84, 4, 523]]"
1129,"[[18, 5, 625]]"
8353,"[[16, 3, 2275], [11, 0, 1580], [12, 0, 1218], [16, 0, 3040], [19, 0, 2301], [26, 0, 1540], [18, 0, 1619]]"
2043,"[[17, 2, 696]]"
2747,"[[41, 1, 1111]]"
4405,"[[21, 2, 438]]"
3265,"[[16, 1, 956]]"
15789,"[[15, 0, 622]]"
9170,"[[13, 1, 537]]"
4923,"[[24, 1, 768]]"
3814,"[[12, 0, 781], [11, 0, 2748]]"
12734,"[[12, 3, 4179]]"
1715,"[[86, 3, 113]]"
43261,"[[23, 0, 564], [53, 4, 1056]]"
7479,"[[50, 1, 981], [17, 1, 926], [83, 2, 235]]"
1549,"[[21, 0, 840]]"
32083,"[[17, 4, 614], [18, 1, 1051], [18, 4, 1960], [11, 1, 434], [14, 6, 855], [16, 4, 1868], [11, 4, 1884], [21, 6, 3829], [27, 3, 4285], [38, 1, 406]]"
1091,"[[14, 2, 2052]]"
49058,"[[66, 3, 2636]]"
4655,"[[20, 0, 716]]"
5304,"[[14, 1, 935]]"
1307,"[[15, 0, 761]]"
1343,"[[31, 0, 117], [19, 0, 208]]"
2207,"[[14, 0, 379], [11, 1, 769]]"
23491,"[[12, 1, 3970], [19, 0, 2171], [17, 0, 372]]"
3733,"[[52, 4, 377], [18, 2, 1108], [14, 2, 272], [19, 2, 410]]"
6874,"[[33, 3, 374]]"
2965,"[[12, 0, 686]]"
4023,"[[13, 0, 146], [14, 1, 915], [20, 1, 1144], [20, 1, 970], [50, 1, 155], [46, 0, 6354], [50, 1, 1542]]"
5554,"[[13, 0, 804], [129, 6, 1832]]"
80107,"[[22, 2, 1917], [12, 0, 2737], [25, 2, 340], [11, 1, 2120], [15, 1, 678], [54, 2, 465], [35, 4, 1878], [44, 0, 395]]"
16550,"[[69, 1, 571]]"
38382,"[[13, 0, 127]]"
9080,"[[11, 1, 1140]]"
1265,"[[25, 0, 2341]]"
1108,"[[15, 3, 539], [24, 2, 584]]"
32200,"[[12, 4, 1602], [18, 0, 537], [29, 1, 1039], [15, 0, 882]]"
1475,"[[12, 3, 135], [69, 3, 278]]"
258406,"[[33, 1, 774], [12, 0, 777], [23, 2, 1095], [15, 1, 720], [15, 2, 2385], [16, 1, 610], [29, 0, 484], [12, 12, 2267], [19, 0, 817], [16, 3, 1537], [25, 4, 685], [15, 1, 878], [41, 2, 1545], [12, 1, 1030], [12, 3, 1515], [16, 0, 3095]]"
79231,"[[14, 2, 3553]]"
20517,"[[34, 5, 619]]"
3075,"[[15, 0, 1084], [43, 5, 1786]]"
6635,"[[14, 1, 342]]"
7636,"[[13, 4, 4145], [17, 6, 1460], [71, 8, 6508]]"
32240,"[[19, 2, 515], [74, 6, 9480]]"
5085,"[[13, 0, 1384]]"
12641,"[[52, 7, 2414], [15, 7, 1870]]"
11390,"[[15, 2, 472]]"
29122,"[[16, 1, 1141]]"
55456,"[[28, 2, 2330]]"
499560,"[[11, 4, 3684], [22, 5, 4551], [20, 3, 199], [11, 5, 5032], [23, 2, 4621], [18, 0, 258], [12, 5, 6874], [12, 8, 488], [12, 0, 210], [14, 2, 2121], [14, 1, 1679], [18, 0, 463], [12, 6, 2093], [25, 0, 585], [22, 2, 157], [11, 2, 1912], [28, 1, 139], [15, 2, 3077], [14, 7, 183], [15, 1, 3951], [30, 0, 275], [17, 3, 2020], [39, 7, 1056], [13, 0, 148], [17, 5, 973], [13, 1, 410], [17, 5, 236], [29, 6, 433], [16, 5, 408], [16, 0, 708]]"
8505,"[[31, 4, 281]]"
76690,"[[74, 3, 135]]"
7477,"[[21, 0, 1081]]"
2585,"[[11, 1, 250], [60, 2, 332], [17, 1, 570], [28, 0, 318], [18, 0, 400], [16, 0, 386]]"
1443,"[[25, 1, 466]]"
5995,"[[14, 2, 823]]"
13640,"[[13, 1, 1594], [15, 0, 2490]]"
54004,"[[14, 2, 1570], [12, 0, 529], [12, 0, 528]]"
11523,"[[11, 1, 1501], [11, 4, 2129]]"
3044,"[[17, 1, 624]]"
20300,"[[16, 1, 543], [17, 0, 298]]"
16945,"[[13, 10, 1430]]"
13332,"[[169, 5, 891]]"
4934,"[[25, 1, 366]]"
4319,"[[25, 0, 461]]"
30142,"[[11, 1, 531], [15, 0, 335], [16, 1, 250]]"
4883,"[[14, 3, 1231]]"
74796,"[[12, 0, 1473]]"
5551,"[[14, 1, 1633], [15, 11, 9356], [21, 5, 1252]]"
2275,"[[53, 0, 498]]"
38194,"[[18, 6, 8064]]"
12841,"[[37, 7, 1144], [14, 0, 658]]"
3403,"[[11, 1, 581]]"
5590,"[[22, 8, 667]]"
7350,"[[11, 5, 944]]"
9599,"[[51, 3, 1082]]"
26184,"[[13, 1, 3385], [15, 2, 2049]]"
54197,"[[18, 0, 5382], [19, 0, 6235], [15, 4, 2133]]"
131835,"[[13, 0, 2414], [11, 5, 1918]]"
10361,"[[13, 0, 1851]]"
2431,"[[12, 0, 458]]"
14985,"[[17, 1, 2186]]"
2212,"[[11, 1, 845]]"
2531,"[[13, 0, 141]]"
33994,"[[14, 5, 1494], [11, 1, 483]]"
3881,"[[20, 4, 1081]]"
11381,"[[17, 1, 515]]"
12349,"[[11, 1, 1555], [34, 2, 558]]"
9063,"[[60, 3, 1677]]"
1501,"[[16, 1, 917]]"
1410,"[[12, 3, 425]]"
7505,"[[11, 0, 9229], [11, 0, 5924]]"
5966,"[[51, 3, 10160]]"
524586,"[[13, 0, 226], [12, 0, 1016], [15, 0, 187], [14, 0, 171]]"
1311,"[[16, 0, 618], [11, 0, 293], [15, 2, 410]]"
34356,"[[43, 3, 3278], [17, 6, 4163], [20, 0, 1574], [119, 1, 10504], [11, 0, 2342], [21, 0, 3667], [22, 0, 3409], [16, 0, 443], [27, 3, 9122], [89, 3, 4633], [27, 0, 3083], [101, 6, 8724], [32, 6, 3105], [104, 2, 3354], [119, 3, 3705], [25, 1, 3639], [59, 2, 12071], [613, 3, 5414], [11, 0, 2442], [137, 3, 11026], [12, 1, 280], [92, 4, 9589], [19, 1, 6294], [121, 7, 5654], [12, 0, 1784]]"
2474,"[[13, 1, 1354]]"
3701,"[[11, 0, 246]]"
29929,"[[19, 3, 6109]]"
5261,"[[30, 0, 3369]]"
3521,"[[11, 2, 575], [92, 1, 490], [156, 7, 568], [15, 0, 547]]"
2281,"[[95, 0, 458], [15, 2, 504], [28, 1, 3820]]"
1559,"[[13, 2, 757]]"
6046,"[[22, 4, 940]]"
11264,"[[11, 0, 372]]"
1699,"[[13, 2, 797], [135, 7, 390]]"
2814,"[[14, 0, 1816]]"
188067,"[[22, 2, 2691]]"
2154,"[[14, 4, 1415]]"
15265,"[[15, 3, 2428]]"
65471,"[[56, 2, 514], [18, 0, 2983]]"
43080,"[[12, 0, 1384]]"
1089,"[[28, 0, 402]]"
6069,"[[17, 2, 1656]]"
18654,"[[15, 2, 547]]"
1692,"[[139, 6, 700]]"
12590,"[[14, 2, 476]]"
5181,"[[13, 3, 666]]"
10354,"[[11, 8, 3077], [12, 2, 445], [21, 5, 1314]]"
21150,"[[21, 3, 3139]]"
101088,"[[35, 5, 6159]]"
6345,"[[21, 2, 1555], [11, 0, 521]]"
2241,"[[11, 0, 6260]]"
115055,"[[26, 0, 1138], [19, 0, 712]]"
15851,"[[14, 0, 3489]]"
3610,"[[84, 12, 1911]]"
119802,"[[13, 0, 2606], [13, 0, 660], [181, 6, 3718], [16, 0, 400], [14, 0, 774], [43, 0, 1188], [12, 1, 955], [20, 0, 647], [13, 0, 639], [21, 0, 543]]"
1423,"[[19, 0, 449]]"
4170,"[[20, 1, 1864]]"
10404,"[[18, 8, 769]]"
17232,"[[36, 3, 1008], [18, 0, 339], [28, 0, 539]]"
26339,"[[14, 4, 855]]"
7231,"[[17, 0, 501]]"
3884,"[[16, 0, 219]]"
6561,"[[66, 1, 1884]]"
38376,"[[11, 1, 767]]"
2049,"[[11, 1, 2376]]"
5916,"[[28, 6, 3058], [19, 0, 6774]]"
54578,"[[36, 9, 1822]]"
3596,"[[60, 3, 528]]"
5543,"[[25, 0, 1483], [22, 1, 3060]]"
5813,"[[91, 4, 631]]"
204584,"[[62, 10, 856], [20, 7, 781], [15, 0, 182], [15, 1, 1372]]"
1161,"[[22, 2, 718]]"
17723,"[[22, 0, 130], [16, 0, 120]]"
4432,"[[18, 0, 256]]"
7458,"[[49, 0, 3322]]"
28179,"[[19, 2, 935], [17, 2, 736], [47, 0, 1585], [13, 1, 453], [25, 1, 1026], [14, 1, 1858], [11, 5, 2047], [23, 4, 2821], [19, 1, 914], [15, 0, 998], [24, 2, 1520], [13, 3, 3043], [25, 2, 3367], [13, 1, 2866], [12, 4, 2345], [20, 0, 4228], [18, 1, 806], [33, 0, 920], [15, 3, 223], [11, 0, 736], [11, 1, 1058]]"
4843,"[[14, 0, 961]]"
1269,"[[11, 0, 606]]"
2161,"[[14, 7, 468]]"
13278,"[[30, 2, 4946]]"
1679,"[[13, 2, 716], [119, 8, 1035], [11, 3, 499]]"
1163,"[[12, 0, 533], [17, 5, 760]]"
10697,"[[11, 4, 942], [17, 0, 607]]"
39953,"[[15, 0, 196], [13, 2, 1387]]"
128416,"[[35, 0, 2489]]"
